date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
7/22,2330,港商麥格理,1360,2945,757,2188,7.04,1,buy
7/22,2330,摩根大通,8440,3523,6356,-2833,9.12,1,sell
7/22,2330,群益金鼎,9100,804,187,617,1.99,2,buy
7/22,2330,美商高盛,1480,542,2185,-1643,5.29,2,sell
7/22,2330,美林,1440,1772,1272,500,1.61,3,buy
7/22,2330,凱基-城中,9227,3,1100,-1097,3.53,3,sell
7/22,2330,元大證券,9800,2672,2282,390,1.25,4,buy
7/22,2330,花旗環球,1590,409,1372,-963,3.1,4,sell
7/22,2330,富邦證券,9600,607,352,255,0.82,5,buy
7/22,2330,凱基-台北,9268,818,1701,-883,2.84,5,sell
7/22,2330,法銀巴黎,8900,259,60,199,0.64,6,buy
7/22,2330,新加坡商瑞銀,1650,530,1221,-691,2.22,6,sell
7/22,2330,土銀,1030,134,9,125,0.4,7,buy
7/22,2330,永豐金證券,0039004100300030,591,862,-271,0.87,7,sell
7/22,2330,兆豐證券,7000,247,144,103,0.33,8,buy
7/22,2330,宏遠證券,1260,91,311,-220,0.71,8,sell
7/22,2330,中國信託-高雄,003600310036004b,108,12,96,0.31,9,buy
7/22,2330,第一金-台中,5382,4,126,-122,0.39,9,sell
7/22,2330,台中銀-台北,6115,93,0,93,0.3,10,buy
7/22,2330,福邦證券,6480,1,82,-81,0.26,10,sell
7/22,2330,台灣企銀,1110,80,1,79,0.25,11,buy
7/22,2330,台新-五權西,0039004200320035,9,90,-81,0.26,11,sell
7/22,2330,凱基,9200,641,563,78,0.25,12,buy
7/22,2330,統一,5850,398,441,-43,0.14,12,sell
7/22,2330,新光,8560,185,111,74,0.24,13,buy
7/22,2330,兆豐-三重,7008,14,53,-39,0.13,13,sell
7/22,2330,國泰-台中,8882,133,68,65,0.21,14,buy
7/22,2330,凱基-大里,0039003200300057,13,52,-39,0.13,14,sell
7/22,2330,華南永昌-高雄,9303,70,7,63,0.2,15,buy
7/22,2330,台新-信義,0039004200320048,5,41,-36,0.12,15,sell
7/22,2317,台灣摩根士丹利,1470,6353,764,5589,8.24,1,buy
7/22,2317,花旗環球,1590,303,2956,-2653,3.91,1,sell
7/22,2317,美林,1440,7267,2515,4752,7.01,2,buy
7/22,2317,港商麥格理,1360,193,1210,-1017,1.5,2,sell
7/22,2317,新加坡商瑞銀,1650,5176,674,4502,6.64,3,buy
7/22,2317,宏遠證券,1260,14,926,-912,1.35,3,sell
7/22,2317,美商高盛,1480,5217,2593,2624,3.87,4,buy
7/22,2317,國泰-敦南,8888,732,1232,-500,0.74,4,sell
7/22,2317,摩根大通,8440,3966,1553,2413,3.56,5,buy
7/22,2317,凱基,9200,125,548,-423,0.62,5,sell
7/22,2317,國泰證券,8880,1189,21,1168,1.72,6,buy
7/22,2317,富邦-頭份,0039003600320050,49,443,-394,0.58,6,sell
7/22,2317,凱基-台北,9268,3888,2823,1065,1.57,7,buy
7/22,2317,元大-草屯,0039003800390045,112,487,-375,0.55,7,sell
7/22,2317,群益金鼎,9100,1582,696,886,1.31,8,buy
7/22,2317,臺銀,1040,48,382,-334,0.49,8,sell
7/22,2317,國票-南京,003700370039006e,761,31,730,1.08,9,buy
7/22,2317,元大證券,9800,6364,6625,-261,0.39,9,sell
7/22,2317,(牛牛牛)亞證券,6010,614,0,614,0.91,10,buy
7/22,2317,群益金鼎-東大,9135,6,222,-216,0.32,10,sell
7/22,2317,富邦證券,9600,539,35,504,0.74,11,buy
7/22,2317,富邦-陽明,9604,96,298,-202,0.3,11,sell
7/22,2317,港商野村,1560,460,33,427,0.63,12,buy
